key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,causeOfDeath,fitness
8, 1, 195, 107, 1, 0, 425, 2, -2
8, 1, 195, 108, 1, 0, 425, 2, -3
8, 1, 194, 370, 4, 0, 426, 1, 4
8, 1, 194, 371, 4, 0, 426, 1, 4
8, 1, 194, 372, 4, 0, 426, 1, 4
8, 1, 194, 373, 4, 0, 426, 1, 4
8, 1, 195, 63, 0, 0, 426, 1, 0
8, 1, 195, 64, 0, 0, 426, 1, 0
8, 1, 195, 65, 0, 0, 426, 1, 0
8, 1, 195, 66, 0, 0, 426, 1, 0
8, 1, 191, 100, 1, 0, 426, 2, 0
8, 1, 191, 101, 1, 0, 426, 2, -1
8, 1, 191, 102, 1, 0, 426, 2, -2
8, 1, 191, 103, 1, 0, 426, 2, -3
8, 1, 191, 104, 1, 0, 426, 2, -4
8, 1, 195, 275, 2, 0, 426, 1, 2
8, 1, 195, 276, 2, 0, 426, 1, 2
8, 1, 195, 277, 2, 0, 426, 1, 2
8, 1, 195, 278, 2, 0, 426, 1, 2
8, 1, 195, 279, 2, 0, 426, 1, 2
8, 1, 194, 500, 6, 0, 426, 3, 6
8, 1, 194, 501, 6, 0, 426, 3, 6
8, 1, 194, 502, 6, 0, 426, 3, 6
8, 1, 194, 503, 6, 0, 426, 3, 6
8, 1, 196, 175, 1, 0, 426, 1, 1
8, 1, 196, 176, 1, 0, 426, 1, 1
8, 1, 196, 177, 1, 0, 426, 1, 1
8, 1, 196, 178, 1, 0, 426, 1, 1
8, 1, 196, 75, 0, 0, 426, 1, 0
8, 1, 196, 76, 0, 0, 426, 1, 0
8, 1, 196, 77, 0, 0, 426, 1, 0
8, 1, 196, 78, 0, 0, 426, 1, 0
8, 1, 196, 275, 2, 0, 427, 1, 2
8, 1, 196, 276, 2, 0, 427, 1, 2
8, 1, 196, 277, 2, 0, 427, 1, 2
8, 1, 196, 278, 2, 0, 427, 1, 2
8, 1, 197, 90, 1, 0, 427, 2, 0
8, 1, 197, 91, 1, 0, 427, 2, -1
8, 1, 197, 92, 1, 0, 427, 2, -2
8, 1, 197, 93, 1, 0, 427, 2, -3
8, 1, 196, 96, 1, 0, 427, 2, 0
8, 1, 196, 97, 1, 0, 427, 2, -1
8, 1, 196, 98, 1, 0, 427, 2, -2
8, 1, 196, 99, 1, 0, 427, 2, -3
8, 1, 197, 172, 2, 0, 427, 2, 1
8, 1, 197, 173, 2, 0, 427, 2, 0
8, 1, 197, 174, 2, 0, 427, 2, -1
8, 1, 197, 175, 2, 0, 427, 2, -2
8, 1, 195, 61, 0, 0, 427, 1, 0
8, 1, 195, 62, 0, 0, 427, 1, 0
8, 1, 195, 63, 0, 0, 427, 1, 0
8, 1, 195, 64, 0, 0, 427, 1, 0
8, 1, 195, 57, 0, 0, 427, 1, 0
8, 1, 195, 58, 0, 0, 427, 1, 0
8, 1, 195, 59, 0, 0, 427, 1, 0
8, 1, 195, 60, 0, 0, 427, 1, 0
8, 1, 195, 75, 0, 0, 427, 1, 0
8, 1, 195, 76, 0, 0, 427, 1, 0
8, 1, 195, 77, 0, 0, 427, 1, 0
8, 1, 195, 78, 0, 0, 427, 1, 0
8, 1, 196, 75, 0, 0, 427, 1, 0
8, 1, 196, 76, 0, 0, 427, 1, 0
8, 1, 196, 77, 0, 0, 427, 1, 0
8, 1, 196, 78, 0, 0, 427, 1, 0
8, 1, 195, 57, 0, 0, 427, 1, 0
8, 1, 195, 58, 0, 0, 427, 1, 0
8, 1, 195, 59, 0, 0, 427, 1, 0
8, 1, 195, 60, 0, 0, 427, 1, 0
8, 1, 195, 416, 4, 0, 427, 2, 3
8, 1, 195, 417, 4, 0, 427, 2, 2
8, 1, 195, 418, 4, 0, 427, 2, 1
8, 1, 195, 419, 4, 0, 427, 2, 0
8, 1, 196, 175, 1, 0, 428, 1, 1
8, 1, 196, 176, 1, 0, 428, 1, 1
8, 1, 196, 177, 1, 0, 428, 1, 1
8, 1, 196, 178, 1, 0, 428, 1, 1
8, 1, 197, 75, 0, 0, 428, 1, 0
8, 1, 197, 76, 0, 0, 428, 1, 0
8, 1, 197, 77, 0, 0, 428, 1, 0
8, 1, 197, 78, 0, 0, 428, 1, 0
8, 1, 197, 80, 2, 0, 428, 2, 1
8, 1, 197, 81, 2, 0, 428, 2, 0
8, 1, 197, 82, 2, 0, 428, 2, -1
8, 1, 197, 83, 2, 0, 428, 2, -2
8, 1, 197, 175, 1, 0, 428, 1, 1
8, 1, 197, 176, 1, 0, 428, 1, 1
8, 1, 197, 177, 1, 0, 428, 1, 1
8, 1, 197, 178, 1, 0, 428, 1, 1
8, 1, 198, 82, 1, 0, 428, 2, 0
8, 1, 198, 83, 1, 0, 428, 2, -1
8, 1, 198, 84, 1, 0, 428, 2, -2
8, 1, 198, 85, 1, 0, 428, 2, -3
8, 1, 196, 275, 2, 0, 428, 1, 2
8, 1, 196, 276, 2, 0, 428, 1, 2
8, 1, 196, 277, 2, 0, 428, 1, 2
8, 1, 196, 278, 2, 0, 428, 1, 2
8, 1, 198, 175, 1, 0, 428, 1, 1
8, 1, 198, 176, 1, 0, 428, 1, 1
8, 1, 198, 177, 1, 0, 428, 1, 1
8, 1, 198, 178, 1, 0, 428, 1, 1
8, 1, 196, 94, 3, 0, 429, 2, 2
8, 1, 196, 95, 3, 0, 429, 2, 1
8, 1, 196, 96, 3, 0, 429, 2, 0
8, 1, 196, 97, 3, 0, 429, 2, -1
8, 1, 198, 275, 2, 0, 429, 1, 2
8, 1, 198, 276, 2, 0, 429, 1, 2
8, 1, 198, 277, 2, 0, 429, 1, 2
8, 1, 198, 278, 2, 0, 429, 1, 2
8, 1, 197, 175, 1, 0, 429, 1, 1
8, 1, 197, 176, 1, 0, 429, 1, 1
8, 1, 197, 177, 1, 0, 429, 1, 1
8, 1, 197, 178, 1, 0, 429, 1, 1
8, 1, 196, 275, 2, 0, 429, 1, 2
8, 1, 196, 276, 2, 0, 429, 1, 2
8, 1, 196, 277, 2, 0, 429, 1, 2
8, 1, 196, 278, 2, 0, 429, 1, 2
8, 1, 196, 279, 2, 0, 429, 1, 2
8, 1, 196, 275, 2, 0, 429, 1, 2
8, 1, 196, 276, 2, 0, 429, 1, 2
8, 1, 196, 277, 2, 0, 429, 1, 2
8, 1, 196, 278, 2, 0, 429, 1, 2
8, 1, 198, 75, 0, 0, 430, 1, 0
8, 1, 198, 76, 0, 0, 430, 1, 0
8, 1, 198, 77, 0, 0, 430, 1, 0
8, 1, 198, 78, 0, 0, 430, 1, 0
8, 1, 196, 300, 4, 0, 430, 2, 3
8, 1, 196, 301, 4, 0, 430, 2, 2
8, 1, 196, 302, 4, 0, 430, 2, 1
8, 1, 196, 303, 4, 0, 430, 2, 0
8, 1, 198, 75, 0, 0, 430, 1, 0
8, 1, 198, 76, 0, 0, 430, 1, 0
8, 1, 198, 77, 0, 0, 430, 1, 0
8, 1, 198, 78, 0, 0, 430, 1, 0
8, 1, 197, 175, 1, 0, 430, 1, 1
8, 1, 197, 176, 1, 0, 430, 1, 1
8, 1, 197, 177, 1, 0, 430, 1, 1
8, 1, 197, 178, 1, 0, 430, 1, 1
8, 1, 198, 75, 0, 0, 430, 1, 0
8, 1, 198, 76, 0, 0, 430, 1, 0
8, 1, 198, 77, 0, 0, 430, 1, 0
8, 1, 198, 78, 0, 0, 430, 1, 0
8, 1, 197, 175, 1, 0, 430, 1, 1
8, 1, 197, 176, 1, 0, 430, 1, 1
8, 1, 197, 177, 1, 0, 430, 1, 1
8, 1, 197, 178, 1, 0, 430, 1, 1
8, 1, 197, 75, 0, 0, 430, 1, 0
8, 1, 197, 76, 0, 0, 430, 1, 0
8, 1, 197, 77, 0, 0, 430, 1, 0
8, 1, 197, 78, 0, 0, 430, 1, 0
8, 1, 197, 75, 0, 0, 430, 1, 0
8, 1, 197, 76, 0, 0, 430, 1, 0
8, 1, 197, 77, 0, 0, 430, 1, 0
8, 1, 197, 78, 0, 0, 430, 1, 0
8, 1, 199, 74, 1, 0, 430, 2, 0
8, 1, 199, 75, 1, 0, 430, 2, -1
8, 1, 199, 76, 1, 0, 430, 2, -2
8, 1, 199, 77, 1, 0, 430, 2, -3
8, 1, 199, 75, 0, 0, 430, 1, 0
8, 1, 199, 76, 0, 0, 430, 1, 0
8, 1, 199, 77, 0, 0, 430, 1, 0
8, 1, 199, 78, 0, 0, 430, 1, 0
8, 1, 197, 75, 0, 0, 430, 1, 0
8, 1, 197, 76, 0, 0, 430, 1, 0
8, 1, 197, 77, 0, 0, 430, 1, 0
8, 1, 197, 78, 0, 0, 430, 1, 0
8, 1, 198, 143, 3, 0, 431, 2, 2
8, 1, 198, 144, 3, 0, 431, 2, 1
8, 1, 198, 145, 3, 0, 431, 2, 0
8, 1, 198, 146, 3, 0, 431, 2, -1
8, 1, 197, 174, 1, 0, 431, 2, 0
8, 1, 197, 86, 1, 0, 431, 2, 0
8, 1, 197, 175, 1, 0, 431, 1, 0
8, 1, 197, 87, 1, 0, 431, 2, -1
8, 1, 197, 176, 1, 0, 431, 1, 0
8, 1, 197, 88, 1, 0, 431, 2, -2
8, 1, 197, 177, 1, 0, 431, 1, 0
8, 1, 197, 89, 1, 0, 431, 2, -3
8, 1, 197, 98, 2, 0, 431, 2, 1
8, 1, 197, 99, 2, 0, 431, 2, 0
8, 1, 197, 100, 2, 0, 431, 2, -1
8, 1, 197, 101, 2, 0, 431, 2, -2
8, 1, 198, 87, 1, 0, 431, 2, 0
8, 1, 198, 88, 1, 0, 431, 2, -1
8, 1, 198, 89, 1, 0, 431, 2, -2
8, 1, 198, 90, 1, 0, 431, 2, -3
8, 1, 197, 275, 2, 0, 431, 1, 2
8, 1, 197, 276, 2, 0, 431, 1, 2
8, 1, 197, 277, 2, 0, 431, 1, 2
8, 1, 197, 278, 2, 0, 431, 1, 2
8, 1, 198, 175, 1, 0, 431, 1, 1
8, 1, 198, 176, 1, 0, 431, 1, 1
8, 1, 198, 177, 1, 0, 431, 1, 1
8, 1, 198, 178, 1, 0, 431, 1, 1
8, 1, 198, 175, 1, 0, 432, 1, 1
8, 1, 198, 176, 1, 0, 432, 1, 1
8, 1, 198, 177, 1, 0, 432, 1, 1
8, 1, 198, 178, 1, 0, 432, 1, 1
8, 1, 198, 175, 1, 0, 432, 1, 1
8, 1, 198, 176, 1, 0, 432, 1, 1
8, 1, 198, 2, 0, 0, 432, 2, -1
8, 1, 198, 177, 1, 0, 432, 1, 1
8, 1, 198, 3, 0, 0, 432, 2, -2
8, 1, 198, 178, 1, 0, 432, 1, 1
8, 1, 198, 4, 0, 0, 432, 2, -3
8, 1, 198, 5, 0, 0, 432, 2, -4
8, 1, 199, 175, 1, 0, 432, 1, 1
8, 1, 199, 176, 1, 0, 432, 1, 1
8, 1, 199, 177, 1, 0, 432, 1, 1
8, 1, 199, 178, 1, 0, 432, 1, 1
8, 1, 199, 145, 3, 0, 432, 2, 2
8, 1, 199, 146, 3, 0, 432, 2, 1
8, 1, 199, 147, 3, 0, 432, 2, 0
8, 1, 199, 148, 3, 0, 432, 2, -1
8, 1, 198, 119, 2, 0, 432, 2, 1
8, 1, 198, 120, 2, 0, 432, 2, 0
8, 1, 198, 121, 2, 0, 432, 2, -1
8, 1, 198, 122, 2, 0, 432, 2, -2
8, 1, 199, 175, 1, 0, 432, 1, 1
8, 1, 199, 176, 1, 0, 432, 1, 1
8, 1, 199, 177, 1, 0, 432, 1, 1
8, 1, 199, 178, 1, 0, 432, 1, 1
8, 1, 199, 179, 1, 0, 432, 1, 1
8, 1, 198, 75, 0, 0, 433, 1, 0
8, 1, 198, 76, 0, 0, 433, 1, 0
8, 1, 198, 77, 0, 0, 433, 1, 0
8, 1, 198, 78, 0, 0, 433, 1, 0
8, 1, 198, 175, 1, 0, 433, 1, 1
8, 1, 198, 176, 1, 0, 433, 1, 1
8, 1, 198, 177, 1, 0, 433, 1, 1
8, 1, 198, 178, 1, 0, 433, 1, 1
8, 1, 198, 100, 2, 0, 433, 2, 1
8, 1, 198, 101, 2, 0, 433, 2, 0
8, 1, 198, 102, 2, 0, 433, 2, -1
8, 1, 198, 103, 2, 0, 433, 2, -2
8, 1, 199, 369, 3, 0, 433, 1, 3
8, 1, 199, 370, 3, 0, 433, 1, 3
8, 1, 199, 371, 3, 0, 433, 1, 3
8, 1, 199, 372, 3, 0, 433, 1, 3
8, 1, 199, 75, 0, 0, 433, 1, 0
8, 1, 199, 76, 0, 0, 433, 1, 0
8, 1, 199, 77, 0, 0, 433, 1, 0
8, 1, 199, 78, 0, 0, 433, 1, 0
8, 1, 199, 89, 1, 0, 433, 2, 0
8, 1, 199, 90, 1, 0, 433, 2, -1
8, 1, 199, 91, 1, 0, 433, 2, -2
8, 1, 199, 92, 1, 0, 433, 2, -3
8, 1, 199, 163, 1, 0, 434, 1, 1
8, 1, 199, 164, 1, 0, 434, 1, 1
8, 1, 199, 165, 1, 0, 434, 1, 1
8, 1, 199, 166, 1, 0, 434, 1, 1
8, 1, 200, 175, 1, 0, 434, 1, 1
8, 1, 200, 176, 1, 0, 434, 1, 1
8, 1, 200, 177, 1, 0, 434, 1, 1
8, 1, 200, 178, 1, 0, 434, 1, 1
8, 1, 198, 419, 4, 0, 434, 2, 3
8, 1, 198, 420, 4, 0, 434, 2, 2
8, 1, 198, 421, 4, 0, 434, 2, 1
8, 1, 198, 422, 4, 0, 434, 2, 0
8, 1, 200, 275, 2, 0, 434, 1, 2
8, 1, 200, 276, 2, 0, 434, 1, 2
8, 1, 200, 277, 2, 0, 434, 1, 2
8, 1, 200, 278, 2, 0, 434, 1, 2
8, 1, 200, 175, 1, 0, 434, 1, 1
8, 1, 200, 176, 1, 0, 434, 1, 1
8, 1, 199, 2, 0, 0, 434, 2, -1
8, 1, 200, 177, 1, 0, 434, 1, 1
8, 1, 199, 3, 0, 0, 434, 2, -2
8, 1, 200, 178, 1, 0, 434, 1, 1
8, 1, 199, 4, 0, 0, 434, 2, -3
8, 1, 199, 5, 0, 0, 434, 2, -4
8, 1, 198, 443, 4, 0, 434, 2, 3
8, 1, 198, 444, 4, 0, 434, 2, 2
8, 1, 198, 445, 4, 0, 434, 2, 1
8, 1, 198, 446, 4, 0, 434, 2, 0
8, 1, 198, 447, 4, 0, 434, 2, -1
8, 1, 199, 175, 1, 0, 435, 1, 1
8, 1, 199, 176, 1, 0, 435, 1, 1
8, 1, 199, 177, 1, 0, 435, 1, 1
8, 1, 199, 178, 1, 0, 435, 1, 1
8, 1, 200, 138, 1, 0, 435, 2, 0
8, 1, 200, 139, 1, 0, 435, 2, -1
8, 1, 200, 140, 1, 0, 435, 2, -2
8, 1, 200, 141, 1, 0, 435, 2, -3
8, 1, 199, 111, 1, 0, 435, 2, 0
8, 1, 199, 112, 1, 0, 435, 2, -1
8, 1, 199, 113, 1, 0, 435, 2, -2
8, 1, 199, 114, 1, 0, 435, 2, -3
8, 1, 199, 173, 3, 0, 435, 2, 2
8, 1, 199, 174, 3, 0, 435, 2, 1
8, 1, 199, 175, 3, 0, 435, 2, 0
8, 1, 199, 176, 3, 0, 435, 2, -1
8, 1, 200, 175, 1, 0, 435, 1, 1
8, 1, 200, 176, 1, 0, 435, 1, 1
8, 1, 200, 177, 1, 0, 435, 1, 1
8, 1, 200, 178, 1, 0, 435, 1, 1
8, 1, 200, 175, 1, 0, 435, 1, 1
8, 1, 200, 176, 1, 0, 435, 1, 1
8, 1, 200, 177, 1, 0, 435, 1, 1
8, 1, 200, 178, 1, 0, 435, 1, 1
8, 1, 200, 164, 1, 0, 435, 1, 1
8, 1, 200, 165, 1, 0, 435, 1, 1
8, 1, 200, 166, 1, 0, 435, 1, 1
8, 1, 200, 167, 1, 0, 435, 1, 1
8, 1, 201, 20, 0, 0, 435, 2, -1
8, 1, 201, 21, 0, 0, 435, 2, -2
8, 1, 201, 22, 0, 0, 435, 2, -3
8, 1, 201, 23, 0, 0, 435, 2, -4
8, 1, 200, 175, 1, 0, 436, 1, 1
8, 1, 200, 176, 1, 0, 436, 1, 1
8, 1, 200, 177, 1, 0, 436, 1, 1
8, 1, 200, 178, 1, 0, 436, 1, 1
8, 1, 199, 89, 1, 0, 436, 2, 0
8, 1, 199, 90, 1, 0, 436, 2, -1
8, 1, 199, 91, 1, 0, 436, 2, -2
8, 1, 199, 92, 1, 0, 436, 2, -3
8, 1, 201, 75, 0, 0, 436, 1, 0
8, 1, 201, 76, 0, 0, 436, 1, 0
8, 1, 201, 77, 0, 0, 436, 1, 0
8, 1, 201, 78, 0, 0, 436, 1, 0
8, 1, 201, 175, 1, 0, 436, 1, 1
8, 1, 201, 176, 1, 0, 436, 1, 1
8, 1, 201, 177, 1, 0, 436, 1, 1
8, 1, 201, 178, 1, 0, 436, 1, 1
8, 1, 200, 109, 2, 0, 436, 2, 1
8, 1, 200, 110, 2, 0, 436, 2, 0
8, 1, 200, 111, 2, 0, 436, 2, -1
8, 1, 200, 112, 2, 0, 436, 2, -2
8, 1, 200, 113, 2, 0, 436, 2, -3
8, 1, 200, 108, 2, 0, 436, 2, 1
8, 1, 200, 109, 2, 0, 436, 2, 0
8, 1, 200, 110, 2, 0, 436, 2, -1
8, 1, 200, 111, 2, 0, 436, 2, -2
8, 1, 200, 104, 2, 0, 436, 2, 1
8, 1, 200, 105, 2, 0, 436, 2, 0
8, 1, 200, 106, 2, 0, 436, 2, -1
8, 1, 200, 107, 2, 0, 436, 2, -2
8, 1, 199, 275, 2, 0, 437, 1, 2
8, 1, 199, 276, 2, 0, 437, 1, 2
8, 1, 199, 277, 2, 0, 437, 1, 2
8, 1, 199, 278, 2, 0, 437, 1, 2
8, 1, 201, 75, 0, 0, 437, 1, 0
8, 1, 201, 76, 0, 0, 437, 1, 0
8, 1, 201, 77, 0, 0, 437, 1, 0
8, 1, 201, 78, 0, 0, 437, 1, 0
8, 1, 201, 57, 0, 0, 437, 1, 0
8, 1, 201, 58, 0, 0, 437, 1, 0
8, 1, 201, 59, 0, 0, 437, 1, 0
8, 1, 201, 60, 0, 0, 437, 1, 0
8, 1, 200, 176, 3, 0, 437, 2, 2
8, 1, 200, 177, 3, 0, 437, 2, 1
8, 1, 200, 178, 3, 0, 437, 2, 0
8, 1, 200, 179, 3, 0, 437, 2, -1
8, 1, 201, 175, 1, 0, 437, 1, 1
8, 1, 201, 176, 1, 0, 437, 1, 1
8, 1, 202, 2, 0, 0, 437, 2, -1
8, 1, 201, 177, 1, 0, 437, 1, 1
8, 1, 202, 3, 0, 0, 437, 2, -2
8, 1, 201, 178, 1, 0, 437, 1, 1
8, 1, 202, 4, 0, 0, 437, 2, -3
8, 1, 202, 5, 0, 0, 437, 2, -4
8, 1, 201, 59, 0, 0, 437, 1, 0
8, 1, 201, 60, 0, 0, 437, 1, 0
8, 1, 201, 2, 0, 0, 437, 2, -1
8, 1, 201, 61, 0, 0, 437, 1, 0
8, 1, 201, 3, 0, 0, 437, 2, -2
8, 1, 201, 62, 0, 0, 437, 1, 0
8, 1, 201, 4, 0, 0, 437, 2, -3
8, 1, 201, 5, 0, 0, 437, 2, -4
8, 1, 199, 375, 3, 0, 437, 1, 3
8, 1, 199, 376, 3, 0, 437, 1, 3
8, 1, 202, 75, 0, 0, 437, 1, 0
8, 1, 199, 377, 3, 0, 437, 1, 3
8, 1, 202, 76, 0, 0, 437, 1, 0
8, 1, 199, 378, 3, 0, 437, 1, 3
8, 1, 202, 77, 0, 0, 437, 1, 0
8, 1, 202, 78, 0, 0, 437, 1, 0
8, 1, 201, 169, 1, 0, 438, 1, 1
8, 1, 201, 170, 1, 0, 438, 1, 1
8, 1, 201, 171, 1, 0, 438, 1, 1
8, 1, 201, 172, 1, 0, 438, 1, 1
8, 1, 201, 173, 1, 0, 438, 1, 1
8, 1, 200, 75, 0, 0, 438, 1, 0
8, 1, 200, 76, 0, 0, 438, 1, 0
8, 1, 200, 77, 0, 0, 438, 1, 0
8, 1, 200, 78, 0, 0, 438, 1, 0
8, 1, 201, 105, 3, 0, 438, 2, 2
8, 1, 201, 106, 3, 0, 438, 2, 1
8, 1, 201, 107, 3, 0, 438, 2, 0
8, 1, 201, 108, 3, 0, 438, 2, -1
8, 1, 202, 175, 1, 0, 438, 1, 1
8, 1, 202, 176, 1, 0, 438, 1, 1
8, 1, 202, 2, 0, 0, 438, 2, -1
8, 1, 202, 177, 1, 0, 438, 1, 1
8, 1, 202, 3, 0, 0, 438, 2, -2
8, 1, 202, 178, 1, 0, 438, 1, 1
8, 1, 202, 4, 0, 0, 438, 2, -3
8, 1, 202, 5, 0, 0, 438, 2, -4
8, 1, 201, 75, 0, 0, 438, 1, 0
8, 1, 201, 76, 0, 0, 438, 1, 0
8, 1, 201, 77, 0, 0, 438, 1, 0
8, 1, 201, 78, 0, 0, 438, 1, 0
8, 1, 201, 141, 3, 0, 438, 2, 2
8, 1, 201, 142, 3, 0, 438, 2, 1
8, 1, 201, 143, 3, 0, 438, 2, 0
8, 1, 201, 144, 3, 0, 438, 2, -1
8, 1, 200, 177, 2, 0, 439, 2, 1
8, 1, 200, 178, 2, 0, 439, 2, 0
8, 1, 200, 179, 2, 0, 439, 2, -1
8, 1, 200, 180, 2, 0, 439, 2, -2
8, 1, 201, 409, 4, 0, 439, 2, 3
8, 1, 201, 410, 4, 0, 439, 2, 2
8, 1, 201, 411, 4, 0, 439, 2, 1
8, 1, 201, 412, 4, 0, 439, 2, 0
8, 1, 200, 102, 2, 0, 439, 2, 1
8, 1, 200, 103, 2, 0, 439, 2, 0
8, 1, 200, 104, 2, 0, 439, 2, -1
8, 1, 200, 105, 2, 0, 439, 2, -2
8, 1, 202, 61, 0, 0, 439, 1, 0
8, 1, 202, 62, 0, 0, 439, 1, 0
8, 1, 202, 63, 0, 0, 439, 1, 0
8, 1, 202, 64, 0, 0, 439, 1, 0
8, 1, 202, 62, 0, 0, 439, 1, 0
8, 1, 202, 63, 0, 0, 439, 1, 0
8, 1, 202, 64, 0, 0, 439, 1, 0
8, 1, 202, 65, 0, 0, 439, 1, 0
8, 1, 201, 413, 5, 0, 440, 2, 4
8, 1, 200, 407, 5, 0, 440, 2, 4
8, 1, 201, 414, 5, 0, 440, 2, 3
8, 1, 200, 408, 5, 0, 440, 2, 3
8, 1, 201, 415, 5, 0, 440, 2, 2
8, 1, 200, 409, 5, 0, 440, 2, 2
8, 1, 201, 416, 5, 0, 440, 2, 1
8, 1, 200, 410, 5, 0, 440, 2, 1
8, 1, 200, 375, 3, 0, 440, 1, 3
8, 1, 200, 376, 3, 0, 440, 1, 3
8, 1, 200, 377, 3, 0, 440, 1, 3
8, 1, 200, 378, 3, 0, 440, 1, 3
8, 1, 200, 379, 3, 0, 440, 1, 3
8, 1, 203, 75, 0, 0, 440, 1, 0
8, 1, 203, 76, 0, 0, 440, 1, 0
8, 1, 203, 77, 0, 0, 440, 1, 0
8, 1, 203, 78, 0, 0, 440, 1, 0
8, 1, 202, 157, 1, 0, 440, 1, 1
8, 1, 202, 158, 1, 0, 440, 1, 1
8, 1, 202, 159, 1, 0, 440, 1, 1
8, 1, 202, 160, 1, 0, 440, 1, 1
8, 1, 202, 131, 3, 0, 440, 2, 2
8, 1, 202, 132, 3, 0, 440, 2, 1
8, 1, 202, 133, 3, 0, 440, 2, 0
8, 1, 202, 134, 3, 0, 440, 2, -1
8, 1, 202, 75, 0, 0, 440, 1, 0
8, 1, 202, 76, 0, 0, 440, 1, 0
8, 1, 202, 77, 0, 0, 440, 1, 0
8, 1, 202, 78, 0, 0, 440, 1, 0
8, 1, 202, 75, 0, 0, 440, 1, 0
8, 1, 202, 76, 0, 0, 440, 1, 0
8, 1, 202, 77, 0, 0, 440, 1, 0
8, 1, 202, 78, 0, 0, 440, 1, 0
8, 1, 202, 75, 0, 0, 440, 1, 0
8, 1, 201, 177, 3, 0, 441, 2, 2
8, 1, 201, 178, 3, 0, 441, 2, 1
8, 1, 201, 179, 3, 0, 441, 2, 0
8, 1, 201, 180, 3, 0, 441, 2, -1
8, 1, 201, 181, 3, 0, 441, 2, -2
8, 1, 202, 375, 3, 0, 441, 1, 3
8, 1, 202, 376, 3, 0, 441, 1, 3
8, 1, 202, 377, 3, 0, 441, 1, 3
8, 1, 202, 378, 3, 0, 441, 1, 3
8, 1, 202, 275, 2, 0, 441, 1, 2
8, 1, 202, 276, 2, 0, 441, 1, 2
8, 1, 202, 277, 2, 0, 441, 1, 2
8, 1, 202, 278, 2, 0, 441, 1, 2
8, 1, 201, 366, 3, 0, 442, 1, 3
8, 1, 201, 367, 3, 0, 442, 1, 3
8, 1, 201, 368, 3, 0, 442, 1, 3
8, 1, 201, 369, 3, 0, 442, 1, 3
8, 1, 201, 177, 2, 0, 442, 2, 1
8, 1, 201, 178, 2, 0, 442, 2, 0
8, 1, 201, 179, 2, 0, 442, 2, -1
8, 1, 201, 180, 2, 0, 442, 2, -2
8, 1, 203, 75, 0, 0, 442, 1, 0
8, 1, 203, 76, 0, 0, 442, 1, 0
8, 1, 203, 77, 0, 0, 442, 1, 0
8, 1, 203, 78, 0, 0, 442, 1, 0
8, 1, 203, 135, 1, 0, 442, 2, 0
8, 1, 202, 453, 4, 0, 442, 1, 4
8, 1, 203, 136, 1, 0, 442, 2, -1
8, 1, 202, 454, 4, 0, 442, 1, 4
8, 1, 203, 137, 1, 0, 442, 2, -2
8, 1, 202, 455, 4, 0, 442, 1, 4
8, 1, 203, 138, 1, 0, 442, 2, -3
8, 1, 202, 456, 4, 0, 442, 1, 4
8, 1, 202, 403, 4, 0, 442, 2, 3
8, 1, 202, 404, 4, 0, 442, 2, 2
8, 1, 202, 405, 4, 0, 442, 2, 1
8, 1, 202, 406, 4, 0, 442, 2, 0
8, 1, 203, 103, 2, 0, 443, 2, 1
8, 1, 203, 104, 2, 0, 443, 2, 0
8, 1, 203, 105, 2, 0, 443, 2, -1
8, 1, 203, 106, 2, 0, 443, 2, -2
8, 1, 201, 275, 2, 0, 443, 1, 2
8, 1, 201, 276, 2, 0, 443, 1, 2
8, 1, 203, 2, 0, 0, 443, 2, -1
8, 1, 201, 277, 2, 0, 443, 1, 2
8, 1, 203, 3, 0, 0, 443, 2, -2
8, 1, 201, 278, 2, 0, 443, 1, 2
8, 1, 203, 4, 0, 0, 443, 2, -3
8, 1, 203, 5, 0, 0, 443, 2, -4
8, 1, 202, 75, 0, 0, 443, 1, 0
8, 1, 202, 76, 0, 0, 443, 1, 0
8, 1, 202, 77, 0, 0, 443, 1, 0
8, 1, 202, 78, 0, 0, 443, 1, 0
8, 1, 202, 103, 3, 0, 443, 2, 2
8, 1, 202, 104, 3, 0, 443, 2, 1
8, 1, 202, 105, 3, 0, 443, 2, 0
8, 1, 202, 106, 3, 0, 443, 2, -1
8, 1, 202, 98, 1, 0, 443, 2, 0
8, 1, 202, 99, 1, 0, 443, 2, -1
8, 1, 202, 100, 1, 0, 443, 2, -2
8, 1, 202, 101, 1, 0, 443, 2, -3
8, 1, 203, 85, 1, 0, 443, 2, 0
8, 1, 202, 102, 1, 0, 443, 2, -4
8, 1, 203, 86, 1, 0, 443, 2, -1
8, 1, 203, 87, 1, 0, 443, 2, -2
8, 1, 203, 88, 1, 0, 443, 2, -3
8, 1, 202, 169, 3, 0, 443, 2, 2
8, 1, 202, 170, 3, 0, 443, 2, 1
8, 1, 202, 171, 3, 0, 443, 2, 0
8, 1, 202, 172, 3, 0, 443, 2, -1
8, 1, 202, 144, 1, 0, 443, 1, 1
8, 1, 202, 145, 1, 0, 443, 1, 1
8, 1, 202, 146, 1, 0, 443, 1, 1
8, 1, 202, 147, 1, 0, 443, 1, 1
8, 1, 203, 152, 1, 0, 444, 2, 0
8, 1, 203, 153, 1, 0, 444, 2, -1
8, 1, 203, 154, 1, 0, 444, 2, -2
