key,generation,grandChild,survivedTime,eatenTrees,reproduced,reproducedMutual,timeOfDeath,causeOfDeath,fitness,newLevel
198, 1, 1, 32, 1, 0, 0, 8, 2, 1, 0
286, 1, 0, 114, 0, 0, 0, 8, 1, 2, 0
287, 1, 0, 113, 0, 0, 0, 8, 1, 2, 0
361, 1, 0, 24, 0, 0, 0, 8, 2, 0, 0
186, 1, 0, 222, 2, 0, 0, 8, 1, 6, 0
163, 1, 2, 114, 0, 0, 0, 8, 1, 2, 0
284, 1, 0, 123, 0, 0, 0, 8, 1, 2, 0
349, 1, 0, 42, 2, 0, 0, 8, 2, 2, 0
308, 1, 0, 89, 0, 0, 0, 8, 2, 1, 0
196, 1, 1, 80, 4, 0, 0, 8, 2, 5, 0
317, 1, 1, 34, 0, 0, 0, 8, 2, 0, 0
237, 1, 0, 188, 1, 0, 0, 8, 1, 4, 0
289, 1, 0, 113, 0, 0, 0, 8, 1, 2, 0
290, 1, 0, 113, 0, 0, 0, 8, 1, 2, 0
297, 1, 0, 103, 6, 0, 0, 8, 2, 8, 0
317, 1, 1, 36, 0, 0, 0, 8, 2, 0, 0
296, 1, 0, 104, 4, 0, 0, 8, 2, 6, 0
163, 1, 2, 104, 7, 0, 0, 8, 2, 9, 0
313, 1, 0, 88, 6, 0, 0, 8, 2, 7, 0
198, 1, 1, 56, 0, 0, 0, 8, 2, 1, 0
373, 1, 0, 12, 1, 0, 0, 8, 2, 1, 0
163, 1, 2, 117, 0, 0, 0, 9, 1, 2, 0
196, 1, 1, 84, 0, 0, 0, 9, 2, 1, 0
371, 1, 0, 19, 0, 0, 0, 9, 2, 0, 0
294, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
365, 1, 0, 37, 1, 0, 0, 9, 2, 1, 0
364, 1, 0, 40, 4, 0, 0, 9, 2, 4, 0
196, 1, 2, 6, 0, 0, 0, 9, 2, 0, 0
163, 1, 2, 130, 0, 0, 0, 9, 1, 2, 0
291, 1, 0, 116, 0, 0, 0, 9, 1, 2, 0
163, 1, 2, 118, 0, 0, 0, 9, 1, 2, 0
163, 1, 2, 113, 0, 0, 0, 9, 1, 2, 0
300, 1, 0, 111, 3, 0, 0, 9, 2, 5, 0
317, 1, 0, 89, 1, 0, 1, 9, 2, 5, 0
317, 1, 1, 15, 0, 0, 0, 9, 2, 0, 0
370, 1, 0, 27, 3, 0, 0, 9, 2, 3, 0
196, 1, 2, 2, 0, 0, 0, 9, 2, 0, 0
387, 1, 0, 2, 0, 0, 0, 9, 2, 0, 0
265, 1, 1, 15, 1, 0, 0, 9, 2, 1, 0
196, 1, 2, 13, 0, 0, 0, 9, 2, 0, 0
382, 1, 0, 9, 1, 0, 0, 9, 2, 1, 0
163, 1, 2, 154, 3, 0, 0, 9, 2, 6, 0
282, 1, 0, 147, 1, 0, 0, 9, 1, 3, 0
301, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
303, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
13, 1, 1, 197, 3, 0, 0, 9, 2, 6, 0
13, 1, 1, 193, 2, 0, 0, 9, 1, 5, 0
198, 1, 1, 80, 0, 0, 0, 9, 2, 1, 0
317, 1, 1, 23, 2, 0, 0, 9, 2, 2, 0
198, 1, 1, 81, 0, 0, 0, 9, 2, 1, 0
307, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
196, 1, 1, 115, 0, 0, 0, 9, 1, 2, 0
196, 1, 2, 10, 1, 0, 0, 9, 2, 1, 0
391, 1, 0, 4, 0, 0, 0, 9, 2, 0, 0
163, 1, 2, 143, 1, 0, 0, 9, 2, 3, 0
198, 1, 1, 84, 0, 0, 0, 9, 2, 1, 0
338, 1, 0, 80, 0, 0, 0, 9, 2, 1, 0
317, 1, 1, 53, 0, 0, 0, 9, 2, 1, 0
309, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
317, 1, 1, 35, 2, 0, 0, 9, 2, 2, 0
376, 1, 0, 24, 2, 0, 0, 9, 2, 2, 0
392, 1, 0, 6, 1, 0, 0, 9, 2, 1, 0
196, 1, 1, 113, 0, 0, 0, 9, 1, 2, 0
196, 1, 2, 15, 1, 0, 0, 9, 2, 1, 0
196, 1, 2, 4, 0, 0, 0, 9, 2, 0, 0
163, 1, 2, 173, 8, 0, 0, 9, 2, 11, 0
312, 1, 0, 112, 0, 0, 0, 9, 2, 2, 0
317, 1, 1, 46, 1, 0, 1, 9, 2, 4, 0
384, 1, 0, 18, 0, 0, 0, 9, 2, 0, 0
317, 1, 1, 70, 11, 0, 0, 9, 2, 12, 0
317, 1, 1, 32, 0, 0, 0, 9, 2, 0, 0
235, 1, 0, 220, 2, 0, 0, 9, 1, 6, 0
314, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
363, 1, 0, 62, 2, 0, 0, 9, 2, 3, 0
196, 1, 2, 23, 0, 0, 0, 9, 2, 0, 0
196, 1, 2, 13, 0, 0, 0, 9, 2, 0, 0
43, 1, 0, 351, 17, 0, 0, 9, 2, 24, 0
381, 1, 0, 28, 0, 0, 0, 9, 2, 0, 0
295, 1, 0, 141, 1, 0, 0, 9, 1, 3, 0
196, 1, 1, 116, 0, 0, 0, 9, 1, 2, 0
321, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
322, 1, 0, 113, 0, 0, 0, 9, 1, 2, 0
196, 1, 2, 7, 0, 0, 0, 9, 2, 0, 0
362, 1, 0, 69, 4, 0, 0, 9, 2, 5, 0
403, 1, 0, 14, 0, 0, 0, 9, 2, 0, 0
411, 1, 0, 5, 0, 0, 0, 10, 2, 0, 0
317, 1, 1, 45, 2, 0, 0, 10, 2, 2, 0
196, 1, 2, 5, 0, 0, 0, 10, 2, 0, 0
311, 1, 0, 129, 0, 0, 0, 10, 1, 2, 0
383, 1, 0, 35, 1, 0, 0, 10, 2, 1, 0
410, 1, 0, 7, 0, 0, 0, 10, 2, 0, 0
415, 1, 0, 2, 0, 0, 0, 10, 2, 0, 0
326, 1, 0, 116, 0, 0, 0, 10, 1, 2, 0
196, 1, 1, 113, 0, 0, 0, 10, 1, 2, 0
196, 1, 1, 118, 0, 0, 0, 10, 1, 2, 0
331, 1, 0, 113, 0, 0, 0, 10, 1, 2, 0
316, 1, 0, 129, 0, 0, 0, 10, 1, 2, 0
359, 1, 0, 82, 4, 0, 0, 10, 2, 5, 0
317, 1, 1, 66, 1, 0, 0, 10, 2, 2, 0
372, 1, 0, 60, 1, 0, 0, 10, 2, 2, 0
196, 1, 1, 114, 0, 0, 0, 10, 1, 2, 0
196, 1, 1, 113, 0, 0, 0, 10, 1, 2, 0
196, 1, 2, 27, 0, 0, 0, 10, 2, 0, 0
318, 1, 0, 129, 2, 0, 0, 10, 2, 4, 0
198, 1, 1, 105, 0, 0, 0, 10, 2, 2, 0
196, 1, 1, 119, 0, 0, 0, 10, 1, 2, 0
336, 1, 0, 113, 0, 0, 0, 10, 1, 2, 0
354, 1, 0, 97, 0, 0, 0, 10, 2, 1, 0
368, 1, 0, 75, 2, 0, 0, 10, 2, 3, 0
196, 1, 2, 47, 3, 0, 0, 10, 2, 3, 0
337, 1, 0, 115, 0, 0, 0, 10, 1, 2, 0
198, 1, 1, 113, 0, 0, 0, 10, 1, 2, 0
396, 1, 0, 36, 0, 0, 0, 10, 2, 0, 0
242, 1, 0, 244, 4, 0, 0, 10, 1, 8, 0
342, 1, 0, 113, 0, 0, 0, 10, 1, 2, 0
385, 1, 0, 50, 0, 0, 0, 10, 2, 1, 0
196, 1, 2, 12, 0, 0, 0, 10, 2, 0, 0
317, 1, 1, 103, 2, 0, 0, 10, 2, 4, 0
196, 1, 2, 54, 3, 0, 0, 10, 2, 4, 0
393, 1, 0, 43, 0, 0, 0, 10, 2, 0, 0
429, 1, 0, 2, 1, 0, 0, 10, 2, 1, 0
138, 1, 0, 370, 3, 0, 0, 10, 1, 10, 0
339, 1, 0, 116, 0, 0, 0, 10, 1, 2, 0
198, 1, 1, 113, 0, 0, 0, 10, 1, 2, 0
340, 1, 0, 117, 2, 0, 2, 10, 2, 10, 0
426, 1, 0, 7, 0, 0, 0, 10, 2, 0, 0
198, 1, 1, 113, 0, 0, 0, 10, 1, 2, 0
367, 1, 0, 88, 0, 0, 0, 10, 2, 1, 0
427, 1, 0, 7, 0, 0, 0, 10, 2, 0, 0
196, 1, 1, 143, 1, 0, 0, 10, 1, 3, 0
196, 1, 2, 41, 1, 0, 0, 10, 2, 1, 0
351, 1, 0, 113, 0, 0, 0, 10, 1, 2, 0
431, 1, 0, 9, 1, 0, 0, 10, 2, 1, 0
379, 1, 0, 68, 2, 0, 0, 10, 2, 3, 0
350, 1, 0, 116, 0, 0, 0, 10, 1, 2, 0
196, 1, 2, 27, 1, 0, 0, 10, 2, 1, 0
404, 1, 0, 44, 0, 0, 0, 10, 2, 0, 0
196, 1, 2, 22, 0, 0, 0, 10, 2, 0, 0
196, 1, 1, 168, 2, 0, 0, 10, 1, 5, 0
343, 1, 0, 127, 1, 0, 0, 10, 2, 3, 0
430, 1, 0, 14, 0, 0, 0, 10, 2, 0, 0
356, 1, 0, 113, 0, 0, 0, 10, 1, 2, 0
358, 1, 0, 113, 0, 0, 0, 10, 1, 2, 0
412, 1, 0, 39, 1, 0, 0, 10, 2, 1, 0
341, 1, 0, 129, 0, 0, 0, 10, 1, 2, 0
196, 1, 2, 57, 2, 0, 0, 10, 2, 3, 0
413, 1, 0, 38, 0, 0, 0, 10, 2, 0, 0
265, 1, 1, 14, 1, 0, 0, 10, 2, 1, 0
265, 1, 0, 236, 5, 0, 2, 10, 2, 15, 0
389, 1, 0, 64, 0, 0, 0, 10, 2, 1, 0
196, 1, 2, 57, 0, 0, 0, 10, 2, 1, 0
428, 1, 0, 19, 0, 0, 0, 10, 2, 0, 0
328, 1, 0, 151, 1, 0, 0, 11, 1, 4, 0
196, 1, 2, 63, 1, 0, 0, 11, 2, 2, 0
265, 1, 1, 6, 0, 0, 0, 11, 2, 0, 0
317, 1, 1, 113, 0, 0, 0, 11, 1, 2, 0
317, 1, 1, 94, 0, 0, 0, 11, 2, 1, 0
418, 1, 0, 38, 0, 0, 0, 11, 2, 0, 0
196, 1, 2, 32, 1, 0, 0, 11, 2, 1, 0
317, 1, 1, 113, 0, 0, 0, 11, 1, 2, 0
317, 1, 1, 92, 2, 0, 0, 11, 2, 3, 0
265, 1, 1, 2, 0, 0, 0, 11, 2, 0, 0
348, 1, 0, 129, 0, 0, 0, 11, 1, 2, 0
317, 1, 1, 115, 0, 0, 0, 11, 1, 2, 0
196, 1, 2, 63, 2, 0, 0, 11, 2, 3, 0
265, 1, 1, 13, 0, 0, 0, 11, 2, 0, 0
265, 1, 1, 2, 0, 0, 0, 11, 2, 0, 0
317, 1, 1, 128, 2, 0, 0, 11, 2, 4, 0
196, 1, 2, 38, 2, 0, 0, 11, 2, 2, 0
424, 1, 0, 33, 2, 0, 1, 11, 2, 5, 0
366, 1, 0, 113, 0, 0, 0, 11, 1, 2, 0
405, 1, 0, 60, 4, 0, 1, 11, 2, 8, 0
360, 1, 0, 125, 0, 0, 0, 11, 1, 2, 0
357, 1, 0, 130, 0, 0, 0, 11, 1, 2, 0
463, 1, 0, 2, 0, 0, 0, 11, 2, 0, 0
317, 1, 1, 128, 3, 0, 0, 11, 2, 5, 0
425, 1, 0, 37, 1, 0, 0, 11, 2, 1, 0
453, 1, 0, 14, 0, 0, 0, 11, 2, 0, 0
447, 1, 0, 20, 0, 0, 0, 11, 2, 0, 0
466, 1, 0, 2, 0, 0, 0, 11, 2, 0, 0
317, 1, 1, 118, 0, 0, 0, 11, 1, 2, 0
196, 1, 2, 38, 1, 0, 0, 11, 2, 1, 0
317, 1, 1, 113, 0, 0, 0, 11, 1, 2, 0
437, 1, 0, 35, 0, 0, 0, 11, 2, 0, 0
196, 1, 1, 166, 1, 0, 0, 11, 1, 4, 0
196, 1, 2, 43, 2, 0, 0, 11, 2, 2, 0
443, 1, 0, 32, 1, 0, 0, 11, 2, 1, 0
458, 1, 0, 22, 1, 0, 0, 11, 2, 1, 0
460, 1, 0, 19, 2, 0, 0, 11, 2, 2, 0
265, 1, 1, 19, 0, 0, 0, 11, 2, 0, 0
472, 1, 0, 4, 0, 0, 0, 11, 2, 0, 0
355, 1, 0, 146, 0, 0, 0, 11, 1, 2, 0
196, 1, 2, 61, 2, 0, 0, 11, 2, 3, 0
196, 1, 2, 92, 4, 0, 0, 11, 2, 5, 0
196, 1, 2, 54, 1, 0, 0, 11, 2, 2, 0
265, 1, 1, 30, 0, 0, 0, 11, 2, 0, 0
265, 1, 1, 29, 0, 0, 0, 11, 2, 0, 0
198, 1, 1, 163, 1, 0, 0, 11, 1, 4, 0
317, 1, 1, 123, 0, 0, 0, 11, 1, 2, 0
456, 1, 0, 29, 0, 0, 0, 11, 2, 0, 0
317, 1, 1, 113, 0, 0, 0, 11, 1, 2, 0
434, 1, 0, 48, 1, 0, 0, 11, 2, 1, 0
377, 1, 0, 113, 0, 0, 0, 11, 1, 2, 0
317, 1, 1, 113, 0, 0, 0, 11, 1, 2, 0
455, 1, 0, 32, 0, 0, 0, 11, 2, 0, 0
196, 1, 2, 57, 3, 0, 0, 11, 2, 4, 0
378, 1, 0, 113, 0, 0, 0, 11, 1, 2, 0
406, 1, 0, 86, 0, 0, 0, 11, 2, 1, 0
465, 1, 0, 23, 0, 0, 0, 11, 2, 0, 0
196, 1, 2, 111, 4, 0, 0, 11, 2, 6, 0
401, 1, 0, 93, 4, 0, 0, 11, 2, 5, 0
420, 1, 0, 70, 0, 0, 0, 11, 2, 1, 0
317, 1, 1, 10, 0, 0, 0, 11, 2, 0, 0
325, 1, 0, 195, 1, 0, 0, 12, 1, 4, 0
317, 1, 1, 160, 7, 0, 0, 12, 2, 10, 0
407, 1, 0, 90, 0, 0, 0, 12, 2, 1, 0
414, 1, 0, 80, 0, 0, 0, 12, 2, 1, 0
459, 1, 0, 37, 0, 0, 0, 12, 2, 0, 0
265, 1, 1, 41, 0, 0, 0, 12, 2, 0, 0
323, 1, 0, 197, 1, 0, 0, 12, 1, 4, 0
317, 1, 1, 11, 0, 0, 0, 12, 2, 0, 0
386, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
196, 1, 2, 71, 5, 0, 0, 12, 2, 6, 0
196, 1, 2, 78, 5, 0, 0, 12, 2, 6, 0
471, 1, 0, 26, 0, 0, 0, 12, 2, 0, 0
317, 1, 1, 162, 5, 0, 0, 12, 2, 8, 0
444, 1, 0, 58, 6, 0, 0, 12, 2, 7, 0
265, 1, 1, 35, 1, 0, 0, 12, 2, 1, 0
432, 1, 0, 70, 2, 0, 0, 12, 2, 3, 0
265, 1, 1, 57, 0, 0, 0, 12, 2, 1, 0
374, 1, 0, 136, 5, 0, 0, 12, 2, 7, 0
394, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
163, 1, 2, 7, 0, 0, 0, 12, 2, 0, 0
196, 1, 2, 118, 0, 0, 0, 12, 1, 2, 0
196, 1, 2, 113, 0, 0, 0, 12, 1, 2, 0
397, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
398, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
399, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
163, 1, 2, 20, 3, 0, 0, 12, 2, 3, 0
495, 1, 0, 6, 0, 0, 0, 12, 2, 0, 0
390, 1, 0, 122, 0, 0, 0, 12, 1, 2, 0
498, 1, 0, 2, 0, 0, 0, 12, 2, 0, 0
402, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
163, 1, 2, 4, 0, 0, 0, 12, 2, 0, 0
196, 1, 2, 115, 0, 0, 0, 12, 1, 2, 0
400, 1, 0, 115, 4, 0, 0, 12, 2, 6, 0
163, 1, 2, 270, 3, 0, 0, 12, 1, 8, 0
196, 1, 2, 113, 0, 0, 0, 12, 1, 2, 0
196, 1, 2, 120, 1, 0, 1, 12, 2, 6, 0
196, 1, 2, 114, 0, 0, 0, 12, 1, 2, 0
488, 1, 0, 25, 2, 0, 0, 12, 2, 2, 0
196, 1, 2, 114, 10, 0, 0, 12, 2, 12, 0
196, 1, 2, 119, 0, 0, 0, 12, 1, 2, 0
408, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
163, 1, 2, 10, 0, 0, 0, 12, 2, 0, 0
317, 1, 1, 38, 0, 0, 0, 12, 2, 0, 0
163, 1, 2, 13, 0, 0, 0, 12, 2, 0, 0
475, 1, 0, 42, 0, 0, 0, 12, 2, 0, 0
196, 1, 2, 132, 0, 0, 0, 12, 1, 2, 0
409, 1, 0, 113, 0, 0, 0, 12, 1, 2, 0
196, 1, 2, 115, 0, 0, 0, 12, 1, 2, 0
163, 1, 2, 16, 0, 0, 0, 12, 2, 0, 0
163, 1, 2, 22, 0, 0, 0, 13, 2, 0, 0
163, 1, 2, 19, 1, 0, 0, 13, 2, 1, 0
196, 1, 2, 113, 0, 0, 0, 13, 1, 2, 0
196, 1, 2, 113, 0, 0, 0, 13, 1, 2, 0
380, 1, 0, 150, 0, 0, 0, 13, 1, 3, 0
479, 1, 0, 45, 2, 0, 0, 13, 2, 2, 0
417, 1, 0, 115, 2, 0, 1, 13, 2, 7, 0
196, 1, 2, 115, 8, 0, 0, 13, 2, 10, 0
196, 1, 2, 114, 0, 0, 0, 13, 1, 2, 0
198, 1, 1, 46, 0, 0, 0, 13, 2, 0, 0
497, 1, 0, 26, 0, 0, 0, 13, 2, 0, 0
509, 1, 0, 12, 0, 0, 0, 13, 2, 0, 0
265, 1, 1, 70, 2, 0, 0, 13, 2, 3, 0
265, 1, 1, 63, 0, 0, 0, 13, 2, 1, 0
163, 1, 2, 24, 0, 0, 0, 13, 2, 0, 0
375, 1, 0, 161, 1, 0, 0, 13, 1, 4, 0
468, 1, 0, 67, 4, 0, 0, 13, 2, 5, 0
317, 1, 2, 2, 0, 0, 0, 13, 2, 0, 0
163, 1, 2, 32, 2, 0, 0, 13, 2, 2, 0
317, 1, 2, 2, 0, 0, 0, 13, 2, 0, 0
388, 1, 0, 150, 0, 0, 0, 13, 1, 3, 0
265, 1, 1, 20, 0, 0, 0, 13, 2, 0, 0
419, 1, 0, 119, 0, 0, 0, 13, 1, 2, 0
196, 1, 2, 118, 6, 0, 0, 13, 2, 8, 0
423, 1, 0, 116, 0, 0, 0, 13, 1, 2, 0
265, 1, 1, 20, 0, 0, 0, 13, 2, 0, 0
451, 1, 0, 90, 0, 0, 0, 13, 2, 1, 0
317, 1, 2, 5, 1, 0, 0, 13, 2, 1, 0
196, 1, 2, 114, 0, 0, 0, 13, 1, 2, 0
163, 1, 2, 34, 0, 0, 0, 13, 2, 0, 0
163, 1, 2, 32, 0, 0, 0, 13, 2, 0, 0
504, 1, 0, 29, 0, 0, 0, 13, 2, 0, 0
395, 1, 0, 150, 0, 0, 0, 13, 1, 3, 0
317, 1, 2, 8, 0, 0, 0, 13, 2, 0, 0
526, 1, 0, 5, 0, 0, 0, 13, 2, 0, 0
421, 1, 0, 123, 0, 0, 0, 13, 2, 2, 0
487, 1, 0, 55, 7, 0, 0, 13, 2, 8, 0
196, 1, 2, 166, 1, 0, 0, 13, 1, 4, 0
445, 1, 0, 101, 0, 0, 0, 13, 2, 2, 0
448, 1, 0, 97, 0, 0, 0, 13, 2, 1, 0
433, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
265, 1, 1, 107, 1, 0, 1, 13, 2, 6, 0
265, 1, 1, 73, 6, 0, 0, 13, 2, 7, 0
435, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
436, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
464, 1, 0, 87, 0, 0, 0, 13, 2, 1, 0
467, 1, 0, 85, 2, 0, 0, 13, 2, 3, 0
439, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
416, 1, 0, 143, 1, 0, 0, 13, 1, 3, 0
440, 1, 0, 114, 0, 0, 0, 13, 1, 2, 0
441, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
163, 1, 2, 44, 0, 0, 0, 13, 2, 0, 0
265, 1, 1, 113, 0, 0, 0, 13, 1, 2, 0
442, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
340, 1, 1, 17, 0, 0, 0, 13, 2, 0, 0
531, 1, 0, 13, 0, 0, 0, 13, 2, 0, 0
340, 1, 1, 13, 0, 0, 0, 13, 2, 0, 0
265, 1, 1, 113, 0, 0, 0, 13, 1, 2, 0
446, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
265, 1, 1, 113, 0, 0, 0, 13, 1, 2, 0
317, 1, 2, 23, 1, 0, 0, 13, 2, 1, 0
265, 1, 1, 127, 0, 0, 0, 13, 1, 2, 0
265, 1, 1, 113, 0, 0, 0, 13, 1, 2, 0
450, 1, 0, 113, 0, 0, 0, 13, 1, 2, 0
163, 1, 2, 61, 3, 0, 0, 13, 2, 4, 0
449, 1, 0, 114, 0, 0, 0, 13, 1, 2, 0
265, 1, 1, 46, 1, 0, 0, 13, 2, 1, 0
538, 1, 0, 8, 0, 0, 0, 13, 2, 0, 0
452, 1, 0, 115, 0, 0, 0, 14, 1, 2, 0
521, 1, 0, 37, 3, 0, 0, 14, 2, 3, 0
265, 1, 1, 127, 10, 0, 0, 14, 2, 12, 0
457, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
265, 1, 1, 113, 0, 0, 0, 14, 1, 2, 0
530, 1, 0, 26, 0, 0, 0, 14, 2, 0, 0
540, 1, 0, 12, 1, 0, 0, 14, 2, 1, 0
163, 1, 2, 80, 0, 0, 0, 14, 2, 1, 0
340, 1, 1, 9, 0, 0, 0, 14, 2, 0, 0
265, 1, 1, 113, 0, 0, 0, 14, 1, 2, 0
461, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
198, 1, 1, 86, 0, 0, 0, 14, 2, 1, 0
528, 1, 0, 33, 4, 0, 0, 14, 2, 4, 0
507, 1, 0, 59, 0, 0, 0, 14, 2, 1, 0
532, 1, 0, 31, 1, 0, 1, 14, 2, 4, 0
424, 1, 1, 5, 0, 0, 0, 14, 2, 0, 0
265, 1, 1, 113, 0, 0, 0, 14, 1, 2, 0
500, 1, 0, 70, 1, 0, 0, 14, 2, 2, 0
163, 1, 2, 77, 4, 0, 0, 14, 2, 5, 0
340, 1, 1, 22, 0, 0, 0, 14, 2, 0, 0
340, 1, 1, 41, 0, 0, 0, 14, 2, 0, 0
470, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
424, 1, 1, 15, 1, 0, 0, 14, 2, 1, 0
422, 1, 0, 161, 1, 0, 0, 14, 1, 4, 0
494, 1, 0, 87, 5, 0, 0, 14, 2, 6, 0
533, 1, 0, 39, 2, 0, 0, 14, 2, 2, 0
510, 1, 0, 66, 0, 0, 0, 14, 2, 1, 0
518, 1, 0, 58, 0, 0, 0, 14, 2, 1, 0
340, 1, 1, 28, 0, 0, 0, 14, 2, 0, 0
549, 1, 0, 15, 0, 0, 0, 14, 2, 0, 0
340, 1, 1, 39, 1, 0, 0, 14, 2, 1, 0
265, 1, 1, 113, 0, 0, 0, 14, 1, 2, 0
265, 1, 1, 114, 0, 0, 0, 14, 1, 2, 0
474, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
529, 1, 0, 48, 3, 0, 0, 14, 2, 3, 0
405, 1, 1, 25, 0, 0, 0, 14, 2, 0, 0
340, 1, 1, 42, 0, 0, 0, 14, 2, 0, 0
265, 1, 1, 113, 0, 0, 0, 14, 1, 2, 0
477, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
524, 1, 0, 54, 3, 0, 0, 14, 2, 4, 0
340, 1, 1, 38, 0, 0, 0, 14, 2, 0, 0
438, 1, 0, 156, 1, 0, 0, 14, 1, 4, 0
265, 1, 1, 75, 2, 0, 1, 14, 2, 6, 0
265, 1, 1, 119, 0, 0, 0, 14, 1, 2, 0
512, 1, 0, 73, 0, 0, 0, 14, 2, 1, 0
340, 1, 1, 47, 3, 0, 0, 14, 2, 3, 0
480, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
481, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
568, 1, 0, 2, 0, 0, 0, 14, 2, 0, 0
198, 1, 1, 113, 0, 0, 0, 14, 2, 2, 0
482, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
483, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
484, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
317, 1, 2, 64, 3, 0, 0, 14, 2, 4, 0
485, 1, 0, 114, 0, 0, 0, 14, 2, 2, 0
537, 1, 0, 47, 0, 0, 0, 14, 2, 0, 0
486, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
489, 1, 0, 113, 0, 0, 0, 14, 1, 2, 0
511, 1, 0, 83, 1, 0, 0, 14, 2, 2, 0
317, 1, 2, 76, 2, 0, 0, 14, 2, 3, 0
317, 1, 2, 73, 0, 0, 0, 14, 2, 1, 0
563, 1, 0, 16, 0, 0, 0, 14, 2, 0, 0
492, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
340, 1, 1, 52, 6, 0, 0, 15, 2, 7, 0
405, 1, 1, 44, 2, 0, 0, 15, 2, 2, 0
491, 1, 0, 115, 0, 0, 0, 15, 1, 2, 0
317, 1, 2, 67, 2, 0, 0, 15, 2, 3, 0
196, 1, 3, 19, 0, 0, 0, 15, 2, 0, 0
196, 1, 3, 2, 0, 0, 0, 15, 2, 0, 0
476, 1, 0, 129, 0, 0, 0, 15, 1, 2, 0
490, 1, 0, 119, 0, 0, 0, 15, 1, 2, 0
196, 1, 3, 21, 0, 0, 0, 15, 2, 0, 0
405, 1, 1, 52, 5, 0, 0, 15, 2, 6, 0
547, 1, 0, 44, 0, 0, 0, 15, 2, 0, 0
496, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
571, 1, 0, 16, 0, 0, 0, 15, 2, 0, 0
163, 1, 2, 113, 0, 0, 0, 15, 1, 2, 0
196, 1, 2, 234, 3, 0, 0, 15, 1, 7, 1
523, 1, 0, 81, 0, 0, 0, 15, 2, 1, 0
405, 1, 1, 48, 2, 0, 0, 15, 2, 2, 0
265, 1, 1, 173, 1, 0, 0, 15, 1, 4, 0
499, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
405, 1, 1, 57, 2, 0, 0, 15, 2, 3, 0
557, 1, 0, 36, 0, 0, 0, 15, 2, 0, 0
340, 1, 1, 79, 0, 0, 0, 15, 2, 1, 0
469, 1, 0, 151, 0, 0, 0, 15, 1, 3, 0
501, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
503, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
424, 1, 1, 40, 0, 0, 0, 15, 2, 0, 0
196, 1, 3, 9, 1, 0, 0, 15, 2, 1, 0
493, 1, 0, 129, 0, 0, 0, 15, 1, 2, 0
505, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
317, 1, 2, 100, 2, 0, 1, 15, 2, 7, 0
536, 1, 0, 77, 0, 0, 0, 15, 2, 1, 0
506, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
163, 1, 2, 113, 0, 0, 0, 15, 1, 2, 0
508, 1, 0, 113, 0, 0, 0, 15, 1, 2, 0
405, 1, 1, 65, 0, 0, 0, 15, 2, 1, 0
502, 1, 0, 123, 0, 0, 0, 15, 1, 2, 0
265, 1, 2, 9, 0, 0, 0, 15, 2, 0, 0
163, 1, 2, 143, 14, 0, 0, 15, 2, 16, 0
196, 1, 3, 44, 0, 0, 0, 15, 2, 0, 0
265, 1, 1, 113, 0, 0, 0, 15, 1, 2, 0
317, 1, 2, 113, 0, 0, 0, 15, 1, 2, 0
317, 1, 2, 113, 0, 0, 0, 15, 1, 2, 0
